review_text,rating,category,timestamp
Customer service was unhelpful regarding my Books complaint.,2,Books,2023-06-03
Received a damaged Books product. Very disappointed. 😢,5,Books,2021-05-08
Terrible experience with this Electronics item. It broke after one use. Let me explain my overall experience in depth: My friends also tried it and shared similar opinions.,1,Electronics,2021-05-15
I really love this Electronics product! The quality is amazing. 😀,5,Electronics,2021-06-20
I really love teh lol Electronics product! The quality is amazing.,3,Electronics,2022-05-05
My Home & Kitchen order got delayed. Not cool!,3,Home & Kitchen,2021-06-04
"Shipping was smh super fast for my Home & Kitchen purchase! Furthermore, the packaging was quite interesting and here's why: Although I liked the overall design, certain aspects could be improved. The item had multiple features I never expected! 👍",2,Home & Kitchen,2023-04-01
qualtiy was super fast for my Home & Kitchen purchase! 😢,3,Home & Kitchen,2022-12-05
Customer service was unhelpful regarding my Home & Kitchen complaint.,5,Home & Kitchen,2022-06-07
I really love this Electronics product! The quality is amazing. 🙄,2,Electronics,2021-07-19
"Customer service was unhelpful regarding my Books complaint. teh the packaging was quite interesting and here's why: Packaging was btw done well, preventing any damage during shipping. 😀",3,Books,2022-08-03
Customer service was unhelpful regarding my Home & Kitchen complaint. 👎,4,Home & Kitchen,2022-09-19
I really love this Electronics product! The quality is amazing.,5,Electronics,2021-05-06
Terrible experience with this Home & Kitchen item. qualtiy broke after one use. I spent hours testing various features and concluded: My friends also tried it and shared similar opinions. 😡,5,Home & Kitchen,2023-10-03
This Electronics item exceeded my expectations! Five stars.,4,Electronics,2023-03-09
I'll definitely buy more Electronics teh from ShopEase.,2,Electronics,2021-02-15
"Terrible experience with this Books item. It broke after one use. Let me explain my overall experience in depth: My friends also tried it and shared similar opinions. Although I liked the overall design, certain aspects could be improved. 😡",3,Books,2021-01-12
I'll definitely buy more Electronics products from ShopEase. I have been using it for a couple of weeks now and here’s my detailed feedback: The item had multiple features I never expected!,5,Electronics,2022-01-01
Received a awsome Books product. Very disappointed.,4,Books,2022-05-23
"Honestly, I've had better Clothing items teh Not satisfied!",3,Clothing,2022-08-04
smh I'll definitely buy more Electronics products from ShopEase.,4,Electronics,2022-02-22
Customer service was unhelpful regarding my Electronics complaint. 🙄,1,Electronics,2022-11-28
Received a damaged Books product. Very disappointed. 😡,5,Books,2021-12-22
"Honestly, I've had better Home & Kitchen items before. Not satisfied! I have been using it for a couple of weeks now and here’s my detailed feedback: The item had multiple features I never expected! My friends also tried it and shared similar opinions.",4,Home & Kitchen,2023-07-23
I'll definitely buy more Home & Kitchen products from ShopEase. 🤑,3,Home & Kitchen,2022-06-12
"I really love this Books product! The quality is amazing. Let me explain my overall experience in depth: Packaging was done well, preventing any damage during shipping. Although I liked the overall design, certain aspects could be improved.",5,Books,2021-05-04
This Electronics item exceeded my expectations! Five stars.,3,Electronics,2023-06-10
Received imo awsome damaged Electronics product. Very disappointed.,3,Electronics,2022-01-15
Customer service was unhelpful regarding my Electronics complaint.,1,Electronics,2022-12-11
"Honestly, I've had better Sports definately Outdoors items before. Not satisfied!",5,Sports & Outdoors,2021-10-03
qualtiy definitely buy more Home & Kitchen products from ShopEase.,1,Home & Kitchen,2023-05-15
qualtiy a damaged Electronics product. Very disappointed.,5,Electronics,2021-04-04
This Electronics item exceeded my recieved Five stars.,5,Electronics,2021-12-03
Terrible experience with this Sports & Outdoors item. It broke after one use. 👎,2,Sports & Outdoors,2021-01-13
I really love this Electronics product! The quality is amazing. teh have been using it for a couple of weeks now and here’s my detailed feedback: My friends also tried it and shared similar opinions.,4,Electronics,2023-06-04
I really love this Electronics product! The quality is amazing. 😀,3,Electronics,2022-01-20
"Terrible experience with this Home & Kitchen item. It broke after one use. I spent hours testing various features qualtiy concluded: Although I liked the overall design, certain aspects could be improved. The item had multiple features I never expected!",4,Home & Kitchen,2021-12-10
"Honestly, I've had better Electronics items before. Not satisfied!",2,Electronics,2023-05-14
This Books item exceeded my expectations! Five stars.,1,Books,2023-04-11
Terrible experience with this Sports & Outdoors item. It broke after one use.,2,Sports & Outdoors,2023-04-20
"Received a damaged Electronics product. Very disappointed. Furthermore, the packaging was quite interesting and here's why: My friends also tried it and shared similar opinions. Although I liked qualtiy overall design, certain aspects could be improved.",4,Electronics,2023-12-10
Received a damaged Electronics product. Very disappointed.,2,Electronics,2022-02-19
"This Electronics item exceeded my expectations! Five stars. Furthermore, the packaging was quite interesting and here's why: Packaging was done well, preventing any damage during shipping.",5,Electronics,2023-01-14
Customer service was unhelpful regarding my Home & Kitchen complaint. 🙄,4,Home & Kitchen,2023-01-26
I really love this Sports & Outdoors product! The quality is amazing.,3,Sports & Outdoors,2023-10-13
This Electronics item btw exceeded my expectations! Five stars.,4,Electronics,2022-08-26
"Terrible experience with this Sports & Outdoors item. It broke after one use. I have been using it for a couple definately weeks now and here’s my detailed feedback: The item had multiple features I never expected! Packaging was done well, preventing any damage during shipping. 😀",1,Sports & Outdoors,2023-03-04
Customer service was unhelpful regarding definately Books complaint.,4,Books,2021-05-11
Terrible experience with this Clothing item. It broke after one use.,1,Clothing,2023-07-15
Shipping was super fast for my Electronics purchase!,3,Electronics,2023-04-18
Totally worth the price! My Electronics item works perfectly.,2,Electronics,2021-10-15
I'll teh buy more Clothing products from ShopEase.,4,Clothing,2021-07-22
Shipping was super fast for my lol Clothing purchase!,5,Clothing,2022-09-26
Totally btw worth the price! My Home & Kitchen item works perfectly.,4,Home & Kitchen,2023-08-21
Received a damaged Clothing product. Very disappointed. Let me explain my overall experience in depth: The item had multiple features I never expected! 👍,2,Clothing,2021-11-22
My Electronics order got teh Not cool!,5,Electronics,2021-10-20
My Home & Kitchen order got delayed. Not cool!,5,Home & Kitchen,2022-04-27
"Honestly, I've had better Electronics items before. Not satisfied!",1,Electronics,2023-07-01
I'll definitely buy more Clothing products from ShopEase.,3,Clothing,2023-04-23
I'll definitely buy more Electronics products from ShopEase.,5,Electronics,2021-08-17
Terrible experience with this Home & Kitchen item. It broke after one use.,3,Home & Kitchen,2022-04-13
I really love this Clothing product! awsome quality is amazing.,2,Clothing,2023-09-19
My Home & Kitchen order got delayed. Not cool! I spent hours testing various features and concluded: The item had multiple features I never expected! The item had multiple features I never expected! 😀,3,Home & Kitchen,2021-12-08
Received a damaged Home & Kitchen product. Very qualtiy,5,Home & Kitchen,2023-12-17
"This Home & Kitchen item exceeded my expectations! Five stars. Let me explain my overall experience in depth: Although I liked the overall design, certain aspects could be improved. 🙄",1,Home & Kitchen,2023-03-04
Terrible experience with this Home & Kitchen item. It broke after one use.,5,Home & Kitchen,2022-09-14
Received a damaged Books product. Very disappointed.,5,Books,2021-04-04
I'll definitely buy more teh & Kitchen products from ShopEase.,4,Home & Kitchen,2023-07-20
I really love this Electronics product! The quality is amazing.,2,Electronics,2022-06-08
Terrible experience with this Home & Kitchen item. It broke after one use.,3,Home & Kitchen,2021-05-18
Customer imo service was unhelpful regarding my Home teh Kitchen complaint. I have been using it for a couple of weeks now and here’s my detailed feedback: My friends also tried it and shared similar opinions. My friends also tried it and shared similar opinions. 🚚,1,Home & Kitchen,2021-06-06
"I'll definitely buy more Home & Kitchen products from ShopEase. I have been using it for a couple of weeks now and here’s my detailed feedback: Packaging was done well, preventing any damage during shipping. Packaging was done well, preventing any damage during shipping.",4,Home & Kitchen,2022-08-06
Shipping was super fast for recieved Electronics purchase!,5,Electronics,2023-03-03
"Shipping was super fast for my Home & Kitchen purchase! Furthermore, the packaging was quite interesting and here's why: The item had multiple features I never expected!",5,Home & Kitchen,2021-09-27
"This Sports & btw Outdoors item exceeded my expectations! Five stars. Furthermore, the packaging was quite interesting and here's why: Packaging was done well, preventing any damage during shipping. Although I liked the overall design, certain aspects could be improved. 🔥",5,Sports & Outdoors,2021-08-19
